SampleID	Insertions	POP
HG00866	0	CDX
HG00867	101	CDX
HG00879	105	CDX
HG00881	102	CDX
HG00956	102	CDX
HG00978	102	CDX
HG00982	101	CDX
HG00983	0	CDX
HG01028	103	CDX
HG01029	107	CDX
HG01031	104	CDX
HG01046	103	CDX
HG01794	102	CDX
HG01795	103	CDX
HG01796	100	CDX
HG01797	103	CDX
HG01798	101	CDX
HG01799	101	CDX
HG01800	101	CDX
HG01801	97	CDX
HG01802	102	CDX
HG01804	102	CDX
HG01805	102	CDX
HG01806	103	CDX
HG01807	101	CDX
HG01808	101	CDX
HG01809	101	CDX
HG01810	103	CDX
HG01811	101	CDX
HG01812	103	CDX
HG01813	103	CDX
HG01815	102	CDX
HG01816	103	CDX
HG01817	101	CDX
HG02151	102	CDX
HG02152	100	CDX
HG02153	101	CDX
HG02154	98	CDX
HG02155	98	CDX
HG02156	101	CDX
HG02164	101	CDX
HG02165	103	CDX
HG02166	101	CDX
HG02168	0	CDX
HG02169	0	CDX
HG02170	0	CDX
HG02173	0	CDX
HG02176	0	CDX
HG02178	103	CDX
HG02179	101	CDX
HG02180	99	CDX
HG02181	102	CDX
HG02182	102	CDX
HG02184	100	CDX
HG02185	101	CDX
HG02186	101	CDX
HG02187	102	CDX
HG02188	100	CDX
HG02189	0	CDX
HG02190	103	CDX
HG02250	103	CDX
HG02351	103	CDX
HG02353	103	CDX
HG02355	99	CDX
HG02356	104	CDX
HG02358	0	CDX
HG02360	103	CDX
HG02363	104	CDX
HG02364	99	CDX
HG02367	103	CDX
HG02371	102	CDX
HG02372	101	CDX
HG02373	103	CDX
HG02374	103	CDX
HG02375	104	CDX
HG02377	105	CDX
HG02379	103	CDX
HG02380	102	CDX
HG02381	104	CDX
HG02382	105	CDX
HG02383	103	CDX
HG02384	100	CDX
HG02385	99	CDX
HG02386	101	CDX
HG02387	103	CDX
HG02388	102	CDX
HG02389	100	CDX
HG02390	102	CDX
HG02391	98	CDX
HG02392	101	CDX
HG02394	99	CDX
HG02395	106	CDX
HG02396	102	CDX
HG02397	102	CDX
HG02398	102	CDX
HG02399	103	CDX
HG02401	101	CDX
HG02402	101	CDX
HG02405	0	CDX
HG02406	103	CDX
HG02407	102	CDX
HG02408	102	CDX
HG02409	102	CDX
HG02410	105	CDX
HG00759	102	CDX
NA18939	102	JPT
NA18940	100	JPT
NA18941	99	JPT
NA18942	101	JPT
NA18943	103	JPT
NA18944	104	JPT
NA18945	102	JPT
NA18946	103	JPT
NA18947	101	JPT
NA18948	103	JPT
NA18949	98	JPT
NA18950	105	JPT
NA18951	100	JPT
NA18952	100	JPT
NA18953	102	JPT
NA18954	101	JPT
NA18955	0	JPT
NA18956	103	JPT
NA18957	102	JPT
NA18959	102	JPT
NA18960	104	JPT
NA18961	105	JPT
NA18962	100	JPT
NA18963	102	JPT
NA18964	102	JPT
NA18965	101	JPT
NA18966	102	JPT
NA18967	100	JPT
NA18968	102	JPT
NA18969	100	JPT
NA18970	103	JPT
NA18971	103	JPT
NA18972	102	JPT
NA18973	102	JPT
NA18974	103	JPT
NA18975	97	JPT
NA18976	103	JPT
NA18977	101	JPT
NA18978	101	JPT
NA18979	97	JPT
NA18980	101	JPT
NA18981	102	JPT
NA18982	0	JPT
NA18983	102	JPT
NA18984	0	JPT
NA18985	104	JPT
NA18986	0	JPT
NA18987	102	JPT
NA18988	100	JPT
NA18989	101	JPT
NA18990	103	JPT
NA18991	99	JPT
NA18992	102	JPT
NA18993	101	JPT
NA18994	96	JPT
NA18995	102	JPT
NA18997	99	JPT
NA18998	101	JPT
NA18999	102	JPT
NA19000	0	JPT
NA19001	100	JPT
NA19002	97	JPT
NA19003	101	JPT
NA19004	101	JPT
NA19005	102	JPT
NA19006	101	JPT
NA19007	104	JPT
NA19009	0	JPT
NA19010	105	JPT
NA19011	102	JPT
NA19012	103	JPT
NA19054	102	JPT
NA19055	0	JPT
NA19056	103	JPT
NA19057	101	JPT
NA19058	0	JPT
NA19059	102	JPT
NA19060	0	JPT
NA19062	103	JPT
NA19063	0	JPT
NA19064	0	JPT
NA19065	102	JPT
NA19066	0	JPT
NA19067	102	JPT
NA19068	102	JPT
NA19070	104	JPT
NA19072	101	JPT
NA19074	100	JPT
NA19075	0	JPT
NA19076	103	JPT
NA19077	102	JPT
NA19078	101	JPT
NA19079	104	JPT
NA19080	100	JPT
NA19081	98	JPT
NA19082	100	JPT
NA19083	100	JPT
NA19084	102	JPT
NA19085	102	JPT
NA19086	98	JPT
NA19087	99	JPT
NA19088	103	JPT
NA19089	101	JPT
NA19090	103	JPT
NA19091	101	JPT
NA18939	102	JPT
HG00551	99	PUR
HG00552	0	PUR
HG00553	104	PUR
HG00554	101	PUR
HG00555	0	PUR
HG00637	102	PUR
HG00638	101	PUR
HG00639	0	PUR
HG00640	100	PUR
HG00641	101	PUR
HG00642	0	PUR
HG00731	102	PUR
HG00732	103	PUR
HG00733	101	PUR
HG00734	102	PUR
HG00735	0	PUR
HG00736	105	PUR
HG00737	98	PUR
HG00738	0	PUR
HG00739	101	PUR
HG00740	100	PUR
HG00741	0	PUR
HG00742	105	PUR
HG00743	101	PUR
HG01047	100	PUR
HG01048	103	PUR
HG01049	104	PUR
HG01050	0	PUR
HG01051	103	PUR
HG01052	102	PUR
HG01053	0	PUR
HG01054	106	PUR
HG01055	101	PUR
HG01056	0	PUR
HG01058	100	PUR
HG01060	100	PUR
HG01061	101	PUR
HG01062	0	PUR
HG01063	100	PUR
HG01064	103	PUR
HG01066	101	PUR
HG01067	100	PUR
HG01068	0	PUR
HG01069	101	PUR
HG01070	98	PUR
HG01071	0	PUR
HG01072	101	PUR
HG01073	102	PUR
HG01074	0	PUR
HG01075	101	PUR
HG01077	101	PUR
HG01079	102	PUR
HG01080	102	PUR
HG01081	0	PUR
HG01082	105	PUR
HG01083	103	PUR
HG01084	0	PUR
HG01085	99	PUR
HG01086	101	PUR
HG01087	0	PUR
HG01088	102	PUR
HG01089	101	PUR
HG01090	0	PUR
HG01092	103	PUR
HG01094	102	PUR
HG01095	104	PUR
HG01096	0	PUR
HG01097	99	PUR
HG01098	103	PUR
HG01099	0	PUR
HG01100	0	PUR
HG01101	0	PUR
HG01102	102	PUR
HG01103	0	PUR
HG01104	102	PUR
HG01105	100	PUR
HG01106	0	PUR
HG01107	103	PUR
HG01108	102	PUR
HG01109	0	PUR
HG01110	104	PUR
HG01111	101	PUR
HG01161	104	PUR
HG01162	99	PUR
HG01164	105	PUR
HG01167	0	PUR
HG01168	0	PUR
HG01169	0	PUR
HG01170	101	PUR
HG01171	103	PUR
HG01172	0	PUR
HG01173	101	PUR
HG01174	102	PUR
HG01175	0	PUR
HG01176	0	PUR
HG01177	100	PUR
HG01178	0	PUR
HG01182	0	PUR
HG01183	0	PUR
HG01184	0	PUR
HG01187	0	PUR
HG01188	0	PUR
HG01189	0	PUR
HG01190	99	PUR
HG01191	104	PUR
HG01192	0	PUR
HG01195	0	PUR
HG01197	101	PUR
HG01198	101	PUR
HG01199	0	PUR
HG01200	100	PUR
HG01204	0	PUR
HG01205	100	PUR
HG01206	0	PUR
HG01241	102	PUR
HG01242	103	PUR
HG01243	0	PUR
HG01247	102	PUR
HG01248	101	PUR
HG01249	0	PUR
HG01286	104	PUR
HG01301	0	PUR
HG01302	101	PUR
HG01303	101	PUR
HG01305	99	PUR
HG01308	105	PUR
HG01311	101	PUR
HG01312	98	PUR
HG01322	0	PUR
HG01323	108	PUR
HG01324	0	PUR
HG01325	100	PUR
HG01326	101	PUR
HG01327	0	PUR
HG01392	97	PUR
HG01393	102	PUR
HG01394	0	PUR
HG01395	103	PUR
HG01396	103	PUR
HG01397	0	PUR
HG01398	101	PUR
HG01402	102	PUR
HG01403	101	PUR
HG01404	0	PUR
HG01405	103	PUR
HG01411	0	PUR
HG01412	104	PUR
HG01413	104	PUR
HG01414	100	PUR
HG01415	0	PUR
HG00551	99	PUR
