logFC	logCPM	LR	PValue	FDR
ENSG00000082074.16_5	-2.00876531131804	1.22400389348237	20.5843032635103	5.70620659625448e-06	0.00246229154857932
ENSG00000186081.11_4	-2.99143054866415	-3.93981509566046	20.437373100654	6.16147266084441e-06	0.00258548147376631
ENSG00000134215.15_2	-2.11387773503395	-2.97969181734022	20.4076269974616	6.25798894154994e-06	0.00258548147376631
ENSG00000148408.12_3	-2.05591478240802	-1.41943234354271	20.0400670975942	7.58364120473727e-06	0.00306789885236643
ENSG00000145824.12_2	-2.43447682250081	-2.82746351544228	19.8403575914713	8.41863200578453e-06	0.0033361835977209
ENSG00000211652.2_2	-3.06580360132881	2.6597600674821	19.7901167700459	8.64284239664504e-06	0.00335653427316107
ENSG00000255693.1_4	-2.20134885678591	-2.51101004980591	19.3454010066661	1.09081642291459e-05	0.00407494211720015
ENSG00000188403.7_2	-2.50232390642894	-1.47166729541354	19.3446595881062	1.09124003550524e-05	0.00407494211720015
ENSG00000168685.14_3	-2.07900363818861	-1.0021196168527	18.9745659380719	1.32472582665442e-05	0.00485349549093876
ENSG00000254174.1_2	-2.3822813269625	-0.957656718088295	18.7738046405947	1.47174767095279e-05	0.00529056919795508
ENSG00000072840.12_3	-1.35366875180175	2.84065236269684	18.7394341051506	1.49851326546261e-05	0.00529056919795508
ENSG00000211979.2_3	-2.8782111459381	-0.126738115808379	18.56450909961	1.64250244911495e-05	0.00569537724230608
ENSG00000129009.12_3	-1.94887159757975	-3.10650771511679	18.4202735654827	1.77163007108325e-05	0.00603535310882361
ENSG00000144792.9_3	0.743588247660555	1.58333029200645	18.3419256235431	1.84599666472733e-05	0.00618026952339229
ENSG00000080573.6_2	-1.83534407392263	-2.7401031391371	18.2730583936737	1.91395001386231e-05	0.00629916633375903
ENSG00000041982.15_3	-2.51301014730482	-2.73760868484814	18.21933217665	1.96870375667278e-05	0.00637138159117866
ENSG00000241244.1_2	-2.28159322249621	2.51917111607261	18.1204071671225	2.07367074545785e-05	0.00660107189103288
ENSG00000110900.14_2	-1.4846037391951	0.614609993837082	18.0185345381019	2.18764629563398e-05	0.00685156705945493
ENSG00000255375.1_4	-1.41080008472692	1.24316854124333	17.9502554047869	2.26753990336528e-05	0.00698906187992811
ENSG00000147485.12_3	-1.87413211602818	-3.30764318875957	17.7743540015501	2.48713234777277e-05	0.00754611498891432
ENSG00000211669.3_3	-2.65684179659055	2.8529867130743	17.6079530975523	2.7145075536082e-05	0.00810927810399445
ENSG00000142494.13_3	-2.17895120605238	0.00530979151770263	17.5646499180079	2.77702990072633e-05	0.00817035857762179
ENSG00000253325.1_2	-3.16757383046768	-2.59133504711774	17.4761265844758	2.90938230566609e-05	0.00843199785245137
ENSG00000251322.7_3	-2.0122213667073	-3.27171790070927	17.1364557312378	3.47881226812879e-05	0.00993405538566541
ENSG00000166317.11_2	-1.53397731376497	1.7087434161052	16.8803213826573	3.98122006844332e-05	0.0112039610563815
ENSG00000172548.14_5	-1.53347328580504	-0.409948162361042	16.256435276806	5.53213741776183e-05	0.0152972140999103
ENSG00000135077.8_3	-1.15558079156378	2.19098515016275	16.2356119094168	5.59327531719865e-05	0.0152972140999103
ENSG00000235269.1_4	-2.89265929285569	-4.2589794195908	16.0771563835348	6.08132054925419e-05	0.0164009836701969
ENSG00000102970.10_2	-1.67874378290099	0.862433845832864	15.8443184980358	6.87727090304459e-05	0.0182935406020986
ENSG00000174600.13_3	-1.4308707938579	1.65454103112169	15.7827038261598	7.10490603256911e-05	0.0186436574784361
ENSG00000006740.16_2	-1.19141750411132	0.973942130284802	15.7176576000542	7.35344982217764e-05	0.0190385718196061
ENSG00000111110.11_2	-1.81229842472458	-2.52715287188261	15.6454287211044	7.63970253356835e-05	0.0195194399732671
ENSG00000215788.9_3	-1.86822238433538	-3.32975851473662	15.1804003648591	9.77123673499662e-05	0.0246412824571642
ENSG00000095637.21_4	-1.19699223345774	-0.412199635730312	15.0126805097648	0.000106791189431234	0.0262674198168026
ENSG00000211643.2_3	-1.04746457248902	-0.0271200758206839	15.0113569565983	0.000106866112139633	0.0262674198168026
ENSG00000064655.18_5	-2.69259934973652	-2.07966571372264	14.7223410801235	0.000124561529907078	0.0297740564490766
ENSG00000166104.15_4	-2.66005448511765	-3.7240916436453	14.7102079715004	0.000125365769716148	0.0297740564490766
ENSG00000175866.15_4	-1.40642406878151	-0.86473966893881	14.7047021239292	0.000125732445608419	0.0297740564490766
ENSG00000261704.2_2	-2.4389210395914	-1.37286395279903	14.6240969705476	0.000131225838245619	0.030700522012692
ENSG00000269215.1	-1.77863308246888	0.21746036786929	14.5649429268269	0.000135410478022024	0.0313023888360912
ENSG00000255438.2_4	-1.18526339437882	-1.41718562626172	14.5253393070287	0.00013828692840928	0.0314226730582492
ENSG00000145391.13_3	-1.33646663111631	-0.444110110440864	14.5133843142734	0.000139167261458926	0.0314226730582492
ENSG00000133216.16_4	-1.69214854825289	-2.32392488026511	14.4072963524823	0.000147230742952769	0.032861224904102
ENSG00000128510.10_2	-2.04881553665567	-0.498608556855563	14.2448897686041	0.000160496008474902	0.0352384367474947
ENSG00000267432.5_4	-1.52706173920418	1.45365924324395	14.2330253335438	0.000161511014034763	0.0352384367474947
ENSG00000065882.15_3	-0.322350623831071	5.44851696021572	14.1858977214873	0.000165607042209379	0.0353920411724867
ENSG00000154864.12_4	-1.26970340651979	4.25696416717857	14.1830222145217	0.000165860322726145	0.0353920411724867
ENSG00000198732.10_3	-1.86488515783463	-3.11313962093043	14.0009474754018	0.000182718536634797	0.0385655276562444
ENSG00000163219.11_2	-1.17550643542993	1.76178693683696	13.8725140208914	0.000195638807715432	0.0408485415937448
ENSG00000164303.10_2	-1.04488944504299	-1.43129451393805	13.8186734700179	0.000201325326793277	0.0415001714726182
ENSG00000263707.1_4	-1.27399540788619	-1.63765066908137	13.8027936389678	0.000203034107008896	0.0415001714726182
ENSG00000115652.14_2	-0.619746708062832	4.23112564865246	13.5097952227973	0.000237321435752817	0.0480032045775854
