SampleID	Insertions	POP
HG01894	13	ACB
HG01895	0	ACB
HG01896	10	ACB
HG01897	0	ACB
HG01912	12	ACB
HG01914	14	ACB
HG01915	9	ACB
HG01916	0	ACB
HG01956	11	ACB
HG01958	11	ACB
HG01959	0	ACB
HG01960	0	ACB
HG01985	8	ACB
HG01986	13	ACB
HG01987	0	ACB
HG01988	11	ACB
HG01989	10	ACB
HG01990	13	ACB
HG02009	11	ACB
HG02010	11	ACB
HG02011	0	ACB
HG02012	9	ACB
HG02013	12	ACB
HG02014	13	ACB
HG02051	12	ACB
HG02052	14	ACB
HG02053	12	ACB
HG02054	9	ACB
HG02055	0	ACB
HG02095	11	ACB
HG02107	13	ACB
HG02108	13	ACB
HG02111	11	ACB
HG02143	11	ACB
HG02144	11	ACB
HG02145	0	ACB
HG02255	12	ACB
HG02256	11	ACB
HG02257	0	ACB
HG02258	0	ACB
HG02280	0	ACB
HG02281	10	ACB
HG02282	12	ACB
HG02283	11	ACB
HG02284	11	ACB
HG02307	12	ACB
HG02308	8	ACB
HG02309	13	ACB
HG02314	10	ACB
HG02315	11	ACB
HG02316	0	ACB
HG02317	10	ACB
HG02318	12	ACB
HG02321	0	ACB
HG02322	9	ACB
HG02323	12	ACB
HG02325	12	ACB
HG02330	13	ACB
HG02332	11	ACB
HG02334	12	ACB
HG02337	9	ACB
HG02339	10	ACB
HG02343	11	ACB
HG02419	14	ACB
HG02420	14	ACB
HG02427	11	ACB
HG02428	0	ACB
HG02429	12	ACB
HG02433	11	ACB
HG02436	0	ACB
HG02439	12	ACB
HG02442	12	ACB
HG02445	13	ACB
HG02449	10	ACB
HG02450	12	ACB
HG02451	0	ACB
HG02455	12	ACB
HG02470	10	ACB
HG02471	11	ACB
HG02476	13	ACB
HG02477	10	ACB
HG02478	0	ACB
HG02479	12	ACB
HG02480	0	ACB
HG02481	12	ACB
HG02484	13	ACB
HG02485	11	ACB
HG02486	0	ACB
HG02489	13	ACB
HG02496	11	ACB
HG02497	13	ACB
HG02501	9	ACB
HG02502	11	ACB
HG02505	8	ACB
HG02508	11	ACB
HG02511	10	ACB
HG02536	10	ACB
HG02537	12	ACB
HG02541	13	ACB
HG02545	11	ACB
HG02546	10	ACB
HG02547	0	ACB
HG02549	14	ACB
HG02554	13	ACB
HG02555	12	ACB
HG02557	12	ACB
HG02558	9	ACB
HG02559	0	ACB
HG02577	11	ACB
HG02580	10	ACB
HG01879	12	ACB
NA20845	8	GIH
NA20846	11	GIH
NA20847	12	GIH
NA20849	12	GIH
NA20850	11	GIH
NA20851	12	GIH
NA20852	12	GIH
NA20853	12	GIH
NA20854	12	GIH
NA20856	10	GIH
NA20858	11	GIH
NA20859	9	GIH
NA20861	10	GIH
NA20862	11	GIH
NA20863	12	GIH
NA20864	10	GIH
NA20866	10	GIH
NA20867	11	GIH
NA20868	11	GIH
NA20869	11	GIH
NA20870	9	GIH
NA20871	11	GIH
NA20872	9	GIH
NA20873	0	GIH
NA20874	12	GIH
NA20875	13	GIH
NA20876	13	GIH
NA20877	8	GIH
NA20878	10	GIH
NA20879	0	GIH
NA20881	12	GIH
NA20882	10	GIH
NA20883	0	GIH
NA20884	10	GIH
NA20885	12	GIH
NA20886	10	GIH
NA20887	11	GIH
NA20888	12	GIH
NA20889	11	GIH
NA20890	13	GIH
NA20891	9	GIH
NA20892	9	GIH
NA20893	8	GIH
NA20894	11	GIH
NA20895	11	GIH
NA20896	10	GIH
NA20897	11	GIH
NA20898	11	GIH
NA20899	11	GIH
NA20900	8	GIH
NA20901	11	GIH
NA20902	10	GIH
NA20903	11	GIH
NA20904	11	GIH
NA20905	10	GIH
NA20906	12	GIH
NA20907	0	GIH
NA20908	9	GIH
NA20909	0	GIH
NA20910	14	GIH
NA20911	11	GIH
NA21086	9	GIH
NA21087	12	GIH
NA21088	13	GIH
NA21089	9	GIH
NA21090	12	GIH
NA21091	12	GIH
NA21092	10	GIH
NA21093	10	GIH
NA21094	11	GIH
NA21095	9	GIH
NA21097	11	GIH
NA21098	10	GIH
NA21099	12	GIH
NA21100	10	GIH
NA21101	10	GIH
NA21102	10	GIH
NA21103	11	GIH
NA21104	9	GIH
NA21105	11	GIH
NA21106	12	GIH
NA21107	10	GIH
NA21108	10	GIH
NA21109	11	GIH
NA21110	10	GIH
NA21111	11	GIH
NA21112	9	GIH
NA21113	11	GIH
NA21114	10	GIH
NA21115	12	GIH
NA21116	12	GIH
NA21117	11	GIH
NA21118	11	GIH
NA21119	11	GIH
NA21120	11	GIH
NA21121	0	GIH
NA21122	9	GIH
NA21123	12	GIH
NA21124	11	GIH
NA21125	9	GIH
NA21126	10	GIH
NA21127	10	GIH
NA21128	10	GIH
NA21129	11	GIH
NA21130	11	GIH
NA21133	12	GIH
NA21134	0	GIH
NA21135	11	GIH
NA21137	10	GIH
NA21141	11	GIH
NA21142	12	GIH
NA21143	13	GIH
NA21144	9	GIH
NA20845	8	GIH
HG01583	9	PJL
HG01586	9	PJL
HG01589	11	PJL
HG01590	0	PJL
HG01593	10	PJL
HG01594	0	PJL
HG02490	12	PJL
HG02491	13	PJL
HG02492	0	PJL
HG02493	9	PJL
HG02494	10	PJL
HG02495	0	PJL
HG02597	10	PJL
HG02599	0	PJL
HG02600	10	PJL
HG02601	9	PJL
HG02602	0	PJL
HG02603	12	PJL
HG02604	10	PJL
HG02605	0	PJL
HG02648	11	PJL
HG02649	11	PJL
HG02650	0	PJL
HG02651	11	PJL
HG02652	12	PJL
HG02653	0	PJL
HG02654	9	PJL
HG02655	10	PJL
HG02656	0	PJL
HG02657	13	PJL
HG02658	10	PJL
HG02659	0	PJL
HG02660	10	PJL
HG02661	11	PJL
HG02662	0	PJL
HG02681	8	PJL
HG02682	9	PJL
HG02683	0	PJL
HG02684	10	PJL
HG02685	10	PJL
HG02686	0	PJL
HG02687	11	PJL
HG02688	8	PJL
HG02689	0	PJL
HG02690	12	PJL
HG02691	12	PJL
HG02692	0	PJL
HG02694	8	PJL
HG02696	11	PJL
HG02697	11	PJL
HG02698	0	PJL
HG02699	10	PJL
HG02700	11	PJL
HG02701	0	PJL
HG02724	13	PJL
HG02725	10	PJL
HG02726	0	PJL
HG02727	9	PJL
HG02728	11	PJL
HG02729	0	PJL
HG02731	9	PJL
HG02733	12	PJL
HG02734	13	PJL
HG02735	0	PJL
HG02736	9	PJL
HG02737	11	PJL
HG02738	0	PJL
HG02774	11	PJL
HG02775	12	PJL
HG02776	0	PJL
HG02778	11	PJL
HG02779	0	PJL
HG02780	9	PJL
HG02781	0	PJL
HG02783	9	PJL
HG02784	11	PJL
HG02785	0	PJL
HG02786	10	PJL
HG02787	9	PJL
HG02788	0	PJL
HG02789	9	PJL
HG02790	11	PJL
HG02791	0	PJL
HG02792	10	PJL
HG02793	8	PJL
HG02794	0	PJL
HG03015	10	PJL
HG03016	10	PJL
HG03017	0	PJL
HG03018	9	PJL
HG03019	12	PJL
HG03021	10	PJL
HG03022	10	PJL
HG03023	0	PJL
HG03228	11	PJL
HG03229	12	PJL
HG03230	0	PJL
HG03234	11	PJL
HG03235	12	PJL
HG03236	0	PJL
HG03237	11	PJL
HG03238	12	PJL
HG03239	0	PJL
HG03487	0	PJL
HG03488	10	PJL
HG03489	0	PJL
HG03490	8	PJL
HG03491	11	PJL
HG03492	0	PJL
HG03618	0	PJL
HG03619	8	PJL
HG03620	0	PJL
HG03621	0	PJL
HG03624	12	PJL
HG03625	7	PJL
HG03626	0	PJL
HG03629	11	PJL
HG03631	8	PJL
HG03633	0	PJL
HG03634	12	PJL
HG03635	0	PJL
HG03636	10	PJL
HG03638	0	PJL
HG03639	0	PJL
HG03640	11	PJL
HG03641	0	PJL
HG03649	10	PJL
HG03650	0	PJL
HG03651	0	PJL
HG03652	11	PJL
HG03653	8	PJL
HG03654	0	PJL
HG03656	0	PJL
HG03657	0	PJL
HG03660	12	PJL
HG03663	10	PJL
HG03667	12	PJL
HG03668	8	PJL
HG03669	0	PJL
HG03699	0	PJL
HG03700	0	PJL
HG03701	0	PJL
HG03702	11	PJL
HG03703	12	PJL
HG03704	0	PJL
HG03705	11	PJL
HG03706	10	PJL
HG03707	0	PJL
HG03708	12	PJL
HG03709	9	PJL
HG03710	0	PJL
HG03761	0	PJL
HG03762	11	PJL
HG03763	0	PJL
HG03765	9	PJL
HG03766	0	PJL
HG03767	10	PJL
HG03769	0	PJL
HG01583	9	PJL
NA19648	9	MXL
NA19649	8	MXL
NA19650	0	MXL
NA19651	10	MXL
NA19652	11	MXL
NA19653	0	MXL
NA19654	8	MXL
NA19655	9	MXL
NA19656	0	MXL
NA19657	11	MXL
NA19658	10	MXL
NA19659	0	MXL
NA19660	9	MXL
NA19661	10	MXL
NA19662	0	MXL
NA19663	12	MXL
NA19664	11	MXL
NA19665	0	MXL
NA19669	9	MXL
NA19670	9	MXL
NA19671	0	MXL
NA19672	0	MXL
NA19674	0	MXL
NA19675	11	MXL
NA19676	8	MXL
NA19677	0	MXL
NA19678	12	MXL
NA19679	10	MXL
NA19680	0	MXL
NA19681	10	MXL
NA19682	0	MXL
NA19683	0	MXL
NA19684	9	MXL
NA19685	9	MXL
NA19686	0	MXL
NA19716	10	MXL
NA19717	12	MXL
NA19718	0	MXL
NA19719	0	MXL
NA19720	12	MXL
NA19721	0	MXL
NA19722	9	MXL
NA19723	10	MXL
NA19724	0	MXL
NA19725	12	MXL
NA19726	11	MXL
NA19727	0	MXL
NA19728	10	MXL
NA19729	9	MXL
NA19730	0	MXL
NA19731	10	MXL
NA19732	10	MXL
NA19733	0	MXL
NA19734	11	MXL
NA19735	12	MXL
NA19737	0	MXL
NA19738	0	MXL
NA19740	11	MXL
NA19741	10	MXL
NA19742	0	MXL
NA19746	8	MXL
NA19747	13	MXL
NA19748	0	MXL
NA19749	11	MXL
NA19750	8	MXL
NA19751	0	MXL
NA19752	12	MXL
NA19753	0	MXL
NA19754	0	MXL
NA19755	12	MXL
NA19756	9	MXL
NA19757	0	MXL
NA19758	11	MXL
NA19759	10	MXL
NA19760	0	MXL
NA19761	11	MXL
NA19762	9	MXL
NA19763	0	MXL
NA19764	13	MXL
NA19766	0	MXL
NA19770	9	MXL
NA19771	10	MXL
NA19772	0	MXL
NA19773	12	MXL
NA19774	11	MXL
NA19775	0	MXL
NA19776	10	MXL
NA19777	10	MXL
NA19778	0	MXL
NA19779	12	MXL
NA19780	11	MXL
NA19781	0	MXL
NA19782	10	MXL
NA19783	11	MXL
NA19784	0	MXL
NA19785	12	MXL
NA19786	9	MXL
NA19787	0	MXL
NA19788	9	MXL
NA19789	0	MXL
NA19790	0	MXL
NA19792	11	MXL
NA19794	9	MXL
NA19795	12	MXL
NA19796	0	MXL
NA19797	0	MXL
NA19798	0	MXL
NA19648	9	MXL
HG03713	13	ITU
HG03714	10	ITU
HG03715	11	ITU
HG03716	10	ITU
HG03717	13	ITU
HG03718	11	ITU
HG03719	0	ITU
HG03720	8	ITU
HG03721	0	ITU
HG03722	10	ITU
HG03723	0	ITU
HG03725	0	ITU
HG03727	11	ITU
HG03729	11	ITU
HG03730	12	ITU
HG03731	14	ITU
HG03732	0	ITU
HG03742	10	ITU
HG03770	8	ITU
HG03771	12	ITU
HG03772	12	ITU
HG03773	9	ITU
HG03774	10	ITU
HG03775	13	ITU
HG03777	11	ITU
HG03778	10	ITU
HG03779	9	ITU
HG03780	12	ITU
HG03781	10	ITU
HG03782	10	ITU
HG03783	0	ITU
HG03784	10	ITU
HG03785	10	ITU
HG03786	9	ITU
HG03787	9	ITU
HG03788	12	ITU
HG03789	9	ITU
HG03790	12	ITU
HG03792	11	ITU
HG03861	13	ITU
HG03862	10	ITU
HG03863	9	ITU
HG03864	10	ITU
HG03866	11	ITU
HG03867	10	ITU
HG03868	10	ITU
HG03869	10	ITU
HG03870	9	ITU
HG03871	10	ITU
HG03872	11	ITU
HG03873	13	ITU
HG03874	11	ITU
HG03875	10	ITU
HG03876	0	ITU
HG03879	0	ITU
HG03882	13	ITU
HG03960	11	ITU
HG03963	11	ITU
HG03965	10	ITU
HG03967	12	ITU
HG03968	10	ITU
HG03969	10	ITU
HG03971	9	ITU
HG03972	0	ITU
HG03973	11	ITU
HG03974	9	ITU
HG03976	10	ITU
HG03977	11	ITU
HG03978	11	ITU
HG04001	11	ITU
HG04002	11	ITU
HG04014	11	ITU
HG04015	12	ITU
HG04017	10	ITU
HG04018	9	ITU
HG04019	11	ITU
HG04020	11	ITU
HG04022	10	ITU
HG04023	9	ITU
HG04024	0	ITU
HG04025	12	ITU
HG04026	12	ITU
HG04050	0	ITU
HG04053	0	ITU
HG04054	8	ITU
HG04055	0	ITU
HG04056	8	ITU
HG04058	0	ITU
HG04059	10	ITU
HG04060	10	ITU
HG04061	12	ITU
HG04062	10	ITU
HG04063	10	ITU
HG04070	11	ITU
HG04076	11	ITU
HG04080	10	ITU
HG04090	11	ITU
HG04093	12	ITU
HG04094	12	ITU
HG04096	11	ITU
HG04098	11	ITU
HG04118	13	ITU
HG04198	11	ITU
HG04200	14	ITU
HG04202	11	ITU
HG04206	12	ITU
HG04209	10	ITU
HG04211	10	ITU
HG04212	10	ITU
HG04214	11	ITU
HG04216	9	ITU
HG04217	0	ITU
HG04219	8	ITU
HG04222	12	ITU
HG04225	12	ITU
HG04235	10	ITU
HG04238	12	ITU
HG04239	11	ITU
HG03713	13	ITU
HG00759	12	CDX
HG00766	9	CDX
HG00844	14	CDX
HG00851	11	CDX
HG00864	0	CDX
HG00866	0	CDX
HG00867	10	CDX
HG00879	13	CDX
HG00881	11	CDX
HG00956	12	CDX
HG00978	11	CDX
HG00982	10	CDX
HG00983	0	CDX
HG01028	12	CDX
HG01029	14	CDX
HG01031	12	CDX
HG01046	13	CDX
HG01794	12	CDX
HG01795	12	CDX
HG01796	8	CDX
HG01797	12	CDX
HG01798	12	CDX
HG01799	11	CDX
HG01800	11	CDX
HG01801	9	CDX
HG01802	12	CDX
HG01804	10	CDX
HG01805	12	CDX
HG01806	12	CDX
HG01807	11	CDX
HG01808	11	CDX
HG01809	11	CDX
HG01810	12	CDX
HG01811	11	CDX
HG01812	12	CDX
HG01813	12	CDX
HG01815	12	CDX
HG01816	13	CDX
HG01817	10	CDX
HG02151	12	CDX
HG02152	11	CDX
HG02153	11	CDX
HG02154	9	CDX
HG02155	7	CDX
HG02156	9	CDX
HG02164	11	CDX
HG02165	13	CDX
HG02166	11	CDX
HG02168	0	CDX
HG02169	0	CDX
HG02170	0	CDX
HG02173	0	CDX
HG02176	0	CDX
HG02178	13	CDX
HG02179	10	CDX
HG02180	10	CDX
HG02181	12	CDX
HG02182	11	CDX
HG02184	9	CDX
HG02185	12	CDX
HG02186	12	CDX
HG02187	11	CDX
HG02188	10	CDX
HG02189	0	CDX
HG02190	12	CDX
HG02250	11	CDX
HG02351	12	CDX
HG02353	12	CDX
HG02355	8	CDX
HG02356	13	CDX
HG02358	0	CDX
HG02360	12	CDX
HG02363	12	CDX
HG02364	9	CDX
HG02367	11	CDX
HG02371	11	CDX
HG02372	12	CDX
HG02373	13	CDX
HG02374	12	CDX
HG02375	12	CDX
HG02377	13	CDX
HG02379	12	CDX
HG02380	11	CDX
HG02381	14	CDX
HG02382	13	CDX
HG02383	12	CDX
HG02384	11	CDX
HG02385	9	CDX
HG02386	10	CDX
HG02387	12	CDX
HG02388	10	CDX
HG02389	9	CDX
HG02390	11	CDX
HG02391	8	CDX
HG02392	10	CDX
HG02394	9	CDX
HG02395	14	CDX
HG02396	11	CDX
HG02397	11	CDX
HG02398	10	CDX
HG02399	12	CDX
HG02401	9	CDX
HG02402	10	CDX
HG02405	0	CDX
HG02406	12	CDX
HG02407	10	CDX
HG02408	11	CDX
HG02409	10	CDX
HG02410	12	CDX
HG00759	12	CDX
NA18939	12	JPT
NA18940	10	JPT
NA18941	10	JPT
NA18942	11	JPT
NA18943	11	JPT
NA18944	11	JPT
NA18945	11	JPT
NA18946	12	JPT
NA18947	10	JPT
NA18948	12	JPT
NA18949	9	JPT
NA18950	13	JPT
NA18951	10	JPT
NA18952	11	JPT
NA18953	11	JPT
NA18954	10	JPT
NA18955	0	JPT
NA18956	13	JPT
NA18957	10	JPT
NA18959	11	JPT
NA18960	12	JPT
NA18961	12	JPT
NA18962	9	JPT
NA18963	13	JPT
NA18964	10	JPT
NA18965	10	JPT
NA18966	11	JPT
NA18967	10	JPT
NA18968	11	JPT
NA18969	10	JPT
NA18970	14	JPT
NA18971	12	JPT
NA18972	11	JPT
NA18973	12	JPT
NA18974	13	JPT
NA18975	9	JPT
NA18976	12	JPT
NA18977	10	JPT
NA18978	10	JPT
NA18979	7	JPT
NA18980	12	JPT
NA18981	11	JPT
NA18982	0	JPT
NA18983	10	JPT
NA18984	0	JPT
NA18985	12	JPT
NA18986	0	JPT
NA18987	12	JPT
NA18988	9	JPT
NA18989	9	JPT
NA18990	12	JPT
NA18991	9	JPT
NA18992	12	JPT
NA18993	11	JPT
NA18994	7	JPT
NA18995	12	JPT
NA18997	8	JPT
NA18998	8	JPT
NA18999	11	JPT
NA19000	0	JPT
NA19001	10	JPT
NA19002	8	JPT
NA19003	11	JPT
NA19004	10	JPT
NA19005	10	JPT
NA19006	10	JPT
NA19007	11	JPT
NA19009	0	JPT
NA19010	12	JPT
NA19011	12	JPT
NA19012	11	JPT
NA19054	9	JPT
NA19055	0	JPT
NA19056	11	JPT
NA19057	10	JPT
NA19058	0	JPT
NA19059	11	JPT
NA19060	0	JPT
NA19062	11	JPT
NA19063	0	JPT
NA19064	0	JPT
NA19065	11	JPT
NA19066	0	JPT
NA19067	11	JPT
NA19068	11	JPT
NA19070	11	JPT
NA19072	9	JPT
NA19074	10	JPT
NA19075	0	JPT
NA19076	12	JPT
NA19077	11	JPT
NA19078	10	JPT
NA19079	13	JPT
NA19080	10	JPT
NA19081	10	JPT
NA19082	11	JPT
NA19083	11	JPT
NA19084	11	JPT
NA19085	10	JPT
NA19086	9	JPT
NA19087	9	JPT
NA19088	11	JPT
NA19089	11	JPT
NA19090	12	JPT
NA19091	10	JPT
NA18939	12	JPT
HG00551	10	PUR
HG00552	0	PUR
HG00553	10	PUR
HG00554	10	PUR
HG00555	0	PUR
HG00637	10	PUR
HG00638	10	PUR
HG00639	0	PUR
HG00640	10	PUR
HG00641	11	PUR
HG00642	0	PUR
HG00731	8	PUR
HG00732	12	PUR
HG00733	9	PUR
HG00734	11	PUR
HG00735	0	PUR
HG00736	12	PUR
HG00737	8	PUR
HG00738	0	PUR
HG00739	10	PUR
HG00740	10	PUR
HG00741	0	PUR
HG00742	11	PUR
HG00743	11	PUR
HG01047	9	PUR
HG01048	9	PUR
HG01049	10	PUR
HG01050	0	PUR
HG01051	11	PUR
HG01052	12	PUR
HG01053	0	PUR
HG01054	11	PUR
HG01055	11	PUR
HG01056	0	PUR
HG01058	9	PUR
HG01060	9	PUR
HG01061	10	PUR
HG01062	0	PUR
HG01063	10	PUR
HG01064	11	PUR
HG01066	10	PUR
HG01067	10	PUR
HG01068	0	PUR
HG01069	10	PUR
HG01070	10	PUR
HG01071	0	PUR
HG01072	11	PUR
HG01073	10	PUR
HG01074	0	PUR
HG01075	10	PUR
HG01077	12	PUR
HG01079	12	PUR
HG01080	9	PUR
HG01081	0	PUR
HG01082	11	PUR
HG01083	12	PUR
HG01084	0	PUR
HG01085	9	PUR
HG01086	11	PUR
HG01087	0	PUR
HG01088	11	PUR
HG01089	11	PUR
HG01090	0	PUR
HG01092	12	PUR
HG01094	11	PUR
HG01095	14	PUR
HG01096	0	PUR
HG01097	9	PUR
HG01098	11	PUR
HG01099	0	PUR
HG01100	0	PUR
HG01101	0	PUR
HG01102	11	PUR
HG01103	0	PUR
HG01104	11	PUR
HG01105	9	PUR
HG01106	0	PUR
HG01107	10	PUR
HG01108	11	PUR
HG01109	0	PUR
HG01110	11	PUR
HG01111	12	PUR
HG01161	10	PUR
HG01162	10	PUR
HG01164	13	PUR
HG01167	0	PUR
HG01168	0	PUR
HG01169	0	PUR
HG01170	10	PUR
HG01171	12	PUR
HG01172	0	PUR
HG01173	10	PUR
HG01174	11	PUR
HG01175	0	PUR
HG01176	0	PUR
HG01177	8	PUR
HG01178	0	PUR
HG01182	0	PUR
HG01183	0	PUR
HG01184	0	PUR
HG01187	0	PUR
HG01188	0	PUR
HG01189	0	PUR
HG01190	8	PUR
HG01191	11	PUR
HG01192	0	PUR
HG01195	0	PUR
HG01197	11	PUR
HG01198	10	PUR
HG01199	0	PUR
HG01200	8	PUR
HG01204	0	PUR
HG01205	8	PUR
HG01206	0	PUR
HG01241	9	PUR
HG01242	13	PUR
HG01243	0	PUR
HG01247	10	PUR
HG01248	9	PUR
HG01249	0	PUR
HG01286	11	PUR
HG01301	0	PUR
HG01302	11	PUR
HG01303	10	PUR
HG01305	8	PUR
HG01308	11	PUR
HG01311	10	PUR
HG01312	8	PUR
HG01322	0	PUR
HG01323	12	PUR
HG01324	0	PUR
HG01325	9	PUR
HG01326	12	PUR
HG01327	0	PUR
HG01392	6	PUR
HG01393	10	PUR
HG01394	0	PUR
HG01395	11	PUR
HG01396	12	PUR
HG01397	0	PUR
HG01398	10	PUR
HG01402	13	PUR
HG01403	10	PUR
HG01404	0	PUR
HG01405	11	PUR
HG01411	0	PUR
HG01412	14	PUR
HG01413	10	PUR
HG01414	8	PUR
HG01415	0	PUR
HG00551	10	PUR
