SampleID	Insertions	POP
NA21125	14	GIH
NA21126	13	GIH
NA21127	13	GIH
NA21128	13	GIH
NA21129	14	GIH
NA21130	13	GIH
NA21133	16	GIH
NA21134	0	GIH
NA21135	15	GIH
NA21137	15	GIH
NA21141	12	GIH
NA21142	15	GIH
NA21143	16	GIH
NA21144	10	GIH
NA20845	12	GIH
HG01583	12	PJL
HG01586	12	PJL
HG01589	14	PJL
HG01590	0	PJL
HG01593	14	PJL
HG01594	0	PJL
HG02490	16	PJL
HG02491	17	PJL
HG02492	0	PJL
HG02493	13	PJL
HG02494	15	PJL
HG02495	0	PJL
HG02597	12	PJL
HG02599	0	PJL
HG02600	13	PJL
HG02601	13	PJL
HG02602	0	PJL
HG02603	14	PJL
HG02604	14	PJL
HG02605	0	PJL
HG02648	13	PJL
HG02649	16	PJL
HG02650	0	PJL
HG02651	14	PJL
HG02652	14	PJL
HG02653	0	PJL
HG02654	13	PJL
HG02655	14	PJL
HG02656	0	PJL
HG02657	17	PJL
HG02658	15	PJL
HG02659	0	PJL
HG02660	13	PJL
HG02661	14	PJL
HG02662	0	PJL
HG02681	11	PJL
HG02682	13	PJL
HG02683	0	PJL
HG02684	14	PJL
HG02685	15	PJL
HG02686	0	PJL
HG02687	15	PJL
HG02688	10	PJL
HG02689	0	PJL
HG02690	16	PJL
HG02691	16	PJL
HG02692	0	PJL
HG02694	11	PJL
HG02696	16	PJL
HG02697	14	PJL
HG02698	0	PJL
HG02699	14	PJL
HG02700	15	PJL
HG02701	0	PJL
HG02724	16	PJL
HG02725	15	PJL
HG02726	0	PJL
HG02727	12	PJL
HG02728	15	PJL
HG02729	0	PJL
HG02731	13	PJL
HG02733	17	PJL
HG02734	16	PJL
HG02735	0	PJL
HG02736	13	PJL
HG02737	15	PJL
HG02738	0	PJL
HG02774	13	PJL
HG02775	16	PJL
HG02776	0	PJL
HG02778	15	PJL
HG02779	0	PJL
HG02780	12	PJL
HG02781	0	PJL
HG02783	14	PJL
HG02784	15	PJL
HG02785	0	PJL
HG02786	11	PJL
HG02787	14	PJL
HG02788	0	PJL
HG02789	14	PJL
HG02790	14	PJL
HG02791	0	PJL
HG02792	13	PJL
HG02793	12	PJL
HG02794	0	PJL
HG03015	13	PJL
HG03016	13	PJL
HG03017	0	PJL
HG03018	13	PJL
HG03019	15	PJL
HG03021	14	PJL
HG03022	13	PJL
HG03023	0	PJL
HG03228	13	PJL
HG03229	16	PJL
HG03230	0	PJL
HG03234	14	PJL
HG03235	17	PJL
HG03236	0	PJL
HG03237	15	PJL
HG03238	16	PJL
HG03239	0	PJL
HG03487	0	PJL
HG03488	12	PJL
HG03489	0	PJL
HG03490	12	PJL
HG03491	13	PJL
HG03492	0	PJL
HG03618	0	PJL
HG03619	13	PJL
HG03620	0	PJL
HG03621	0	PJL
HG03624	16	PJL
HG03625	10	PJL
HG03626	0	PJL
HG03629	14	PJL
HG03631	12	PJL
HG03633	0	PJL
HG03634	15	PJL
HG03635	0	PJL
HG03636	13	PJL
HG03638	0	PJL
HG03639	0	PJL
HG03640	15	PJL
HG03641	0	PJL
HG03649	14	PJL
HG03650	0	PJL
HG03651	0	PJL
HG03652	14	PJL
HG03653	11	PJL
HG03654	0	PJL
HG03656	0	PJL
HG03657	0	PJL
HG03660	17	PJL
HG03663	14	PJL
HG03667	16	PJL
HG03668	13	PJL
HG03669	0	PJL
HG03699	0	PJL
HG03700	0	PJL
HG03701	0	PJL
HG03702	15	PJL
HG03703	15	PJL
HG03704	0	PJL
HG03705	14	PJL
HG03706	12	PJL
HG03707	0	PJL
HG03708	16	PJL
HG03709	11	PJL
HG03710	0	PJL
HG03761	0	PJL
HG03762	13	PJL
HG03763	0	PJL
HG03765	13	PJL
HG03766	0	PJL
HG03767	13	PJL
HG03769	0	PJL
HG01583	12	PJL
NA19648	12	MXL
NA19649	11	MXL
NA19650	0	MXL
NA19651	15	MXL
NA19652	15	MXL
NA19653	0	MXL
NA19654	11	MXL
NA19655	13	MXL
NA19656	0	MXL
NA19657	14	MXL
NA19658	15	MXL
NA19659	0	MXL
NA19660	12	MXL
NA19661	14	MXL
NA19662	0	MXL
NA19663	15	MXL
NA19664	14	MXL
NA19665	0	MXL
NA19669	12	MXL
NA19670	13	MXL
NA19671	0	MXL
NA19672	0	MXL
NA19674	0	MXL
NA19675	13	MXL
NA19676	13	MXL
NA19677	0	MXL
NA19678	15	MXL
NA19679	12	MXL
NA19680	0	MXL
NA19681	13	MXL
NA19682	0	MXL
NA19683	0	MXL
NA19684	15	MXL
NA19685	12	MXL
NA19686	0	MXL
NA19716	14	MXL
NA19717	15	MXL
NA19718	0	MXL
NA19719	0	MXL
NA19720	16	MXL
NA19721	0	MXL
NA19722	12	MXL
NA19723	12	MXL
NA19724	0	MXL
NA19725	17	MXL
NA19726	16	MXL
NA19727	0	MXL
NA19728	12	MXL
NA19729	13	MXL
NA19730	0	MXL
NA19731	12	MXL
NA19732	15	MXL
NA19733	0	MXL
NA19734	16	MXL
NA19735	15	MXL
NA19737	0	MXL
NA19738	0	MXL
NA19740	13	MXL
NA19741	12	MXL
NA19742	0	MXL
NA19746	11	MXL
NA19747	16	MXL
NA19748	0	MXL
NA19749	14	MXL
NA19750	10	MXL
NA19751	0	MXL
NA19752	15	MXL
NA19753	0	MXL
NA19754	0	MXL
NA19755	14	MXL
NA19756	14	MXL
NA19757	0	MXL
NA19758	13	MXL
NA19759	12	MXL
NA19760	0	MXL
NA19761	15	MXL
NA19762	12	MXL
NA19763	0	MXL
NA19764	17	MXL
NA19766	0	MXL
NA19770	12	MXL
NA19771	14	MXL
NA19772	0	MXL
NA19773	15	MXL
NA19774	14	MXL
NA19775	0	MXL
NA19776	14	MXL
NA19777	13	MXL
NA19778	0	MXL
NA19779	15	MXL
NA19780	15	MXL
NA19781	0	MXL
NA19782	12	MXL
NA19783	15	MXL
NA19784	0	MXL
NA19785	16	MXL
NA19786	10	MXL
NA19787	0	MXL
NA19788	10	MXL
NA19789	0	MXL
NA19790	0	MXL
NA19792	15	MXL
NA19794	11	MXL
NA19795	18	MXL
NA19796	0	MXL
NA19797	0	MXL
NA19798	0	MXL
NA19648	12	MXL
HG03713	16	ITU
HG03714	12	ITU
HG03715	14	ITU
HG03716	15	ITU
HG03717	18	ITU
HG03718	13	ITU
HG03719	0	ITU
HG03720	13	ITU
HG03721	0	ITU
HG03722	13	ITU
HG03723	0	ITU
HG03725	0	ITU
HG03727	15	ITU
HG03729	16	ITU
HG03730	17	ITU
HG03731	19	ITU
HG03732	0	ITU
HG03742	12	ITU
HG03770	11	ITU
HG03771	16	ITU
HG03772	16	ITU
HG03773	13	ITU
HG03774	15	ITU
HG03775	18	ITU
HG03777	14	ITU
HG03778	12	ITU
HG03779	12	ITU
HG03780	16	ITU
HG03781	15	ITU
HG03782	14	ITU
HG03783	0	ITU
HG03784	13	ITU
HG03785	12	ITU
HG03786	13	ITU
HG03787	13	ITU
HG03788	17	ITU
HG03789	12	ITU
HG03790	16	ITU
HG03792	12	ITU
HG03861	16	ITU
HG03862	14	ITU
HG03863	13	ITU
HG03864	14	ITU
HG03866	14	ITU
HG03867	13	ITU
HG03868	13	ITU
HG03869	12	ITU
HG03870	14	ITU
HG03871	15	ITU
HG03872	13	ITU
HG03873	17	ITU
HG03874	14	ITU
HG03875	12	ITU
HG03876	0	ITU
HG03879	0	ITU
HG03882	18	ITU
HG03960	14	ITU
HG03963	14	ITU
HG03965	13	ITU
HG03967	17	ITU
HG03968	13	ITU
HG03969	14	ITU
HG03971	13	ITU
HG03972	0	ITU
HG03973	13	ITU
HG03974	13	ITU
HG03976	13	ITU
HG03977	16	ITU
HG03978	15	ITU
HG04001	13	ITU
HG04002	15	ITU
HG04014	15	ITU
HG04015	17	ITU
HG04017	11	ITU
HG04018	12	ITU
HG04019	14	ITU
HG04020	16	ITU
HG04022	12	ITU
HG04023	12	ITU
HG04024	0	ITU
HG04025	16	ITU
HG04026	16	ITU
HG04050	0	ITU
HG04053	0	ITU
HG04054	11	ITU
HG04055	0	ITU
HG04056	10	ITU
HG04058	0	ITU
HG04059	11	ITU
HG04060	13	ITU
HG04061	15	ITU
HG04062	14	ITU
HG04063	13	ITU
HG04070	13	ITU
HG04076	15	ITU
HG04080	13	ITU
HG04090	15	ITU
HG04093	15	ITU
HG04094	14	ITU
HG04096	14	ITU
HG04098	14	ITU
HG04118	15	ITU
HG04198	15	ITU
HG04200	18	ITU
HG04202	17	ITU
HG04206	14	ITU
HG04209	11	ITU
HG04211	14	ITU
HG04212	14	ITU
HG04214	14	ITU
HG04216	10	ITU
HG04217	0	ITU
HG04219	10	ITU
HG04222	16	ITU
HG04225	14	ITU
HG04235	11	ITU
HG04238	16	ITU
HG04239	15	ITU
HG03713	16	ITU
HG00759	15	CDX
HG00766	13	CDX
HG00844	18	CDX
HG00851	14	CDX
HG00864	0	CDX
HG00866	0	CDX
HG00867	14	CDX
HG00879	18	CDX
HG00881	14	CDX
HG00956	15	CDX
HG00978	15	CDX
HG00982	13	CDX
HG00983	0	CDX
HG01028	15	CDX
HG01029	20	CDX
HG01031	16	CDX
HG01046	16	CDX
HG01794	15	CDX
HG01795	16	CDX
HG01796	13	CDX
HG01797	16	CDX
HG01798	14	CDX
HG01799	14	CDX
HG01800	14	CDX
HG01801	11	CDX
HG01802	15	CDX
HG01804	15	CDX
HG01805	15	CDX
HG01806	16	CDX
HG01807	14	CDX
HG01808	14	CDX
HG01809	14	CDX
HG01810	15	CDX
HG01811	13	CDX
HG01812	16	CDX
HG01813	15	CDX
HG01815	15	CDX
HG01816	15	CDX
HG01817	14	CDX
HG02151	15	CDX
HG02152	13	CDX
HG02153	14	CDX
HG02154	11	CDX
HG02155	11	CDX
HG02156	14	CDX
HG02164	14	CDX
HG02165	16	CDX
HG02166	14	CDX
HG02168	0	CDX
HG02169	0	CDX
HG02170	0	CDX
HG02173	0	CDX
HG02176	0	CDX
HG02178	16	CDX
HG02179	14	CDX
HG02180	12	CDX
HG02181	15	CDX
HG02182	15	CDX
HG02184	13	CDX
HG02185	14	CDX
HG02186	14	CDX
HG02187	15	CDX
HG02188	13	CDX
HG02189	0	CDX
HG02190	16	CDX
HG02250	15	CDX
HG02351	15	CDX
HG02353	15	CDX
HG02355	11	CDX
HG02356	16	CDX
HG02358	0	CDX
HG02360	15	CDX
HG02363	16	CDX
HG02364	11	CDX
HG02367	15	CDX
HG02371	14	CDX
HG02372	14	CDX
HG02373	16	CDX
HG02374	15	CDX
HG02375	16	CDX
HG02377	17	CDX
HG02379	15	CDX
HG02380	15	CDX
HG02381	17	CDX
HG02382	17	CDX
HG02383	15	CDX
HG02384	13	CDX
HG02385	11	CDX
HG02386	13	CDX
HG02387	15	CDX
HG02388	14	CDX
HG02389	12	CDX
HG02390	14	CDX
HG02391	11	CDX
HG02392	13	CDX
HG02394	12	CDX
HG02395	18	CDX
HG02396	14	CDX
HG02397	14	CDX
HG02398	14	CDX
HG02399	15	CDX
HG02401	13	CDX
HG02402	13	CDX
HG02405	0	CDX
HG02406	15	CDX
HG02407	14	CDX
HG02408	14	CDX
HG02409	14	CDX
HG02410	17	CDX
HG00759	15	CDX
NA18939	15	JPT
NA18940	13	JPT
NA18941	12	JPT
NA18942	14	JPT
NA18943	15	JPT
NA18944	17	JPT
NA18945	14	JPT
NA18946	16	JPT
NA18947	14	JPT
NA18948	16	JPT
NA18949	11	JPT
NA18950	18	JPT
NA18951	13	JPT
NA18952	13	JPT
NA18953	14	JPT
NA18954	14	JPT
NA18955	0	JPT
NA18956	16	JPT
NA18957	15	JPT
NA18959	14	JPT
NA18960	17	JPT
NA18961	18	JPT
NA18962	12	JPT
NA18963	15	JPT
NA18964	15	JPT
NA18965	13	JPT
NA18966	15	JPT
NA18967	12	JPT
NA18968	15	JPT
NA18969	13	JPT
NA18970	16	JPT
NA18971	16	JPT
NA18972	15	JPT
NA18973	15	JPT
NA18974	16	JPT
NA18975	10	JPT
NA18976	15	JPT
NA18977	14	JPT
NA18978	14	JPT
NA18979	10	JPT
NA18980	14	JPT
NA18981	15	JPT
NA18982	0	JPT
NA18983	15	JPT
NA18984	0	JPT
NA18985	17	JPT
NA18986	0	JPT
NA18987	15	JPT
NA18988	13	JPT
NA18989	14	JPT
NA18990	15	JPT
NA18991	12	JPT
NA18992	15	JPT
NA18993	14	JPT
NA18994	9	JPT
NA18995	15	JPT
NA18997	12	JPT
NA18998	14	JPT
NA18999	15	JPT
NA19000	0	JPT
NA19001	13	JPT
NA19002	10	JPT
NA19003	14	JPT
NA19004	14	JPT
NA19005	14	JPT
NA19006	14	JPT
NA19007	16	JPT
NA19009	0	JPT
NA19010	17	JPT
NA19011	16	JPT
NA19012	16	JPT
NA19054	14	JPT
NA19055	0	JPT
NA19056	16	JPT
NA19057	14	JPT
NA19058	0	JPT
NA19059	15	JPT
NA19060	0	JPT
NA19062	15	JPT
NA19063	0	JPT
NA19064	0	JPT
NA19065	15	JPT
NA19066	0	JPT
NA19067	14	JPT
NA19068	15	JPT
NA19070	16	JPT
NA19072	13	JPT
NA19074	13	JPT
NA19075	0	JPT
NA19076	15	JPT
NA19077	15	JPT
NA19078	14	JPT
NA19079	17	JPT
NA19080	13	JPT
NA19081	11	JPT
NA19082	13	JPT
NA19083	12	JPT
NA19084	15	JPT
NA19085	14	JPT
NA19086	12	JPT
NA19087	12	JPT
NA19088	15	JPT
NA19089	14	JPT
NA19090	16	JPT
NA19091	14	JPT
NA18939	15	JPT
HG00551	12	PUR
HG00552	0	PUR
HG00553	16	PUR
HG00554	13	PUR
HG00555	0	PUR
HG00637	14	PUR
HG00638	14	PUR
HG00639	0	PUR
HG00640	12	PUR
HG00641	14	PUR
HG00642	0	PUR
HG00731	13	PUR
HG00732	16	PUR
HG00733	14	PUR
HG00734	15	PUR
HG00735	0	PUR
HG00736	17	PUR
HG00737	11	PUR
HG00738	0	PUR
HG00739	13	PUR
HG00740	13	PUR
HG00741	0	PUR
HG00742	17	PUR
HG00743	14	PUR
HG01047	12	PUR
HG01048	15	PUR
HG01049	16	PUR
HG01050	0	PUR
HG01051	15	PUR
HG01052	15	PUR
HG01053	0	PUR
HG01054	18	PUR
HG01055	14	PUR
HG01056	0	PUR
HG01058	13	PUR
HG01060	11	PUR
HG01061	14	PUR
HG01062	0	PUR
HG01063	12	PUR
HG01064	16	PUR
HG01066	13	PUR
HG01067	13	PUR
HG01068	0	PUR
HG01069	14	PUR
HG01070	11	PUR
HG01071	0	PUR
HG01072	13	PUR
HG01073	15	PUR
HG01074	0	PUR
HG01075	13	PUR
HG01077	14	PUR
HG01079	13	PUR
HG01080	15	PUR
HG01081	0	PUR
HG01082	16	PUR
HG01083	16	PUR
HG01084	0	PUR
HG01085	11	PUR
HG01086	15	PUR
HG01087	0	PUR
HG01088	14	PUR
HG01089	14	PUR
HG01090	0	PUR
HG01092	16	PUR
HG01094	14	PUR
HG01095	17	PUR
HG01096	0	PUR
HG01097	11	PUR
HG01098	16	PUR
HG01099	0	PUR
HG01100	0	PUR
HG01101	0	PUR
HG01102	15	PUR
HG01103	0	PUR
HG01104	13	PUR
HG01105	13	PUR
HG01106	0	PUR
HG01107	15	PUR
HG01108	15	PUR
HG01109	0	PUR
HG01110	16	PUR
HG01111	14	PUR
HG01161	15	PUR
HG01162	12	PUR
HG01164	17	PUR
HG01167	0	PUR
HG01168	0	PUR
HG01169	0	PUR
HG01170	13	PUR
HG01171	16	PUR
HG01172	0	PUR
HG01173	13	PUR
HG01174	15	PUR
HG01175	0	PUR
HG01176	0	PUR
HG01177	13	PUR
HG01178	0	PUR
HG01182	0	PUR
HG01183	0	PUR
HG01184	0	PUR
HG01187	0	PUR
HG01188	0	PUR
HG01189	0	PUR
HG01190	11	PUR
HG01191	16	PUR
HG01192	0	PUR
HG01195	0	PUR
HG01197	14	PUR
HG01198	14	PUR
HG01199	0	PUR
HG01200	12	PUR
HG01204	0	PUR
HG01205	12	PUR
HG01206	0	PUR
HG01241	14	PUR
HG01242	16	PUR
HG01243	0	PUR
HG01247	14	PUR
HG01248	14	PUR
HG01249	0	PUR
HG01286	16	PUR
HG01301	0	PUR
HG01302	13	PUR
HG01303	14	PUR
HG01305	11	PUR
HG01308	17	PUR
HG01311	13	PUR
HG01312	11	PUR
HG01322	0	PUR
HG01323	21	PUR
HG01324	0	PUR
HG01325	12	PUR
HG01326	14	PUR
HG01327	0	PUR
HG01392	9	PUR
HG01393	15	PUR
HG01394	0	PUR
HG01395	14	PUR
HG01396	15	PUR
HG01397	0	PUR
HG01398	13	PUR
HG01402	15	PUR
HG01403	14	PUR
HG01404	0	PUR
HG01405	15	PUR
HG01411	0	PUR
HG01412	17	PUR
HG01413	16	PUR
HG01414	13	PUR
HG01415	0	PUR
HG00551	12	PUR
